,review,shop_name
3,春熙路网红咖啡，其实路过了1000次但是一直不知道那么红。这次专门去买了。就在吼堂，贤和庄中间一个小店，挺不起眼的。店面很小，人气很旺。点了特色的「熔岩拿铁」和「黑糖脏脏咖啡」，朋友喜欢喝甜的小所以即使咖啡师知会了我巨甜我还是点了。「熔岩拿铁」熔岩拿铁真的是超级推荐，咖啡不酸，配上提拉米苏奶盖真的口感层次很丰富。就是热量比较高不适合每天喝。黑糖咖啡是因人而异我确实不太能接受那么甜的，但是朋友觉得好喝的。[薄荷]环境：我觉得看起来有点点糙，作为一家网红咖啡店，操作台和展示柜都看起来不够干净，这应该是减分项目。然后店真的太小了，转个身都不方便。,PLUS IN 加饮(太古里店)
4,之前在大众点评上有看到这家店，于是安利了很久这次来成都刚好尝尝。先点了两杯：百利甜桃子酸酪和提拉米苏熔岩（我要的摩卡底）还有拿铁底。百利甜桃子酸酪：新鲜的桃子果肉去皮捣压成果肉纤维，第一口喝到的是好多果肉，桃子香甜可口。有淡淡的茶香中层部分加的有酸奶和百利甜，百利甜的风味清新淡雅，最上面是奶油顶➕烤椰片。颜值口感口味都很优秀。提拉米苏摩卡熔岩：下面是摩卡咖啡上层放了之前一直好的提拉米苏慕斯，咖啡与烘培甜点的结合。喝了量杯都觉得好好喝，于是还想尝试其他口味就又点了两杯：龙泉冰茶和双莓酪酪龙泉冰茶：超级清新爽口，主风味还是桃子，➕了薄荷叶青柠汁来提香。双莓酪酪：草莓和树莓。颜值不用说很漂亮，口感酸甜香鲜都有。4款饮品都不踩雷，而且很棒。,PLUS IN 加饮(太古里店)
5,很方便的咖啡屋[薄荷]环境：临街 一间小屋子 东西放的有点多哦临窗的位子好 可以看外面车水马龙靠墙也设有坐位 尽量的让客人可坐下[服务铃]服务：女生服务员态度真是老好了 遇上运气男生一直都是马着脸的 许是人家习惯「热美式」一大杯子 鲜鲜的 口味有巧克力坚果味不是很浓郁那种味道 有点清澈感 喜欢「覆盆子酸奶可颂」外表看起来有点烤焦了的相 看着担心吃着挺酥脆的 夹覆盆子酸奶 有点滋味团购一套下来性价比超高 真心不错呢～ ～ 此篇仅为此时此点的感受 ～ ～,PLUS IN 加饮(太古里店)
6,排在大众首页的咖啡店，终于有时间来打卡了，就开在陈赫的火锅店旁边，去的时候里外都坐🈵️了人，「提拉米苏冰淇淋熔岩」走到门口就看到展示牌的推荐图片了，就好奇的点了一杯，看到店员用的味全的鲜奶+咖啡液和冰块，表面放了5.6块切好的提拉米苏，店家用料还是很良心的，不过价格也摆在哪儿，味道确实很好呀，提拉米苏和咖啡完美的融合在一起关键一点不违和还特别搭，推荐[服务铃]服务：全程制作只有2个店员，点单无表情，关键都还没有带口罩😷，操作间也感觉有点杂乱，希望店家能注意改进一下……,PLUS IN 加饮(太古里店)
7,又有一家可以经常去和的咖啡店啦！！！想当初在推荐上看见它的时候就被深深的吸引了，终于今天来打卡了～在来之前还担心会是光有外表没有内在的网红店，结果喝了之后简直有太大惊喜了！「提拉米苏冰淇淋熔岩」不仅长得好看也超级好喝，上面有6-7块提拉米苏冰淇淋，下面可以选拿铁或摩卡，我选的是拿铁。本来准备先尝一个冰淇淋然后等剩下的化了吃的，结果太好吃了，我们没忍住一口一个吃完了 剩下了满满一杯拿铁 当然，光喝拿铁也是挺不错的「熔岩拿铁」这个上面是提拉米苏奶盖，下面是拿铁，其实跟冰淇淋的会有些相似，但喝的时候就是奶盖和拿铁一起喝～绵绵又丝滑的口感，而且不甜腻，真的绝了 我姐说这个可以跟arabica%媲美了价格还更便宜,PLUS IN 加饮(太古里店)
8,下~下~下~午茶time⏰【环境】店铺很很很小，除去店员的操作台，就剩下过道宽的地方，有几个小凳子，所以更适合叫外卖或打包带走【服务】服务挺好的，特别是点单的时候会提前提示等待时间，这点对比其他饮品店要大大的赞【饮品】「冰淇淋熔岩拿铁」被颜值刷爆的一款咖啡，提拉米苏可可粉+冰淇淋+咖啡集于一体的组合，可以先单吃一块冰淇淋，足足六大块，奶味浓+可可粉的香味，想要单独再来一杯冰淇淋。咖啡香味浓，甜度适宜，提拉米苏+熔岩和咖啡混合后，苦中带甜，甜中含苦，超强mixed！「熔岩暹罗拿铁」这款咖啡是不含咖啡因的，比起冰淇淋熔岩拿铁偏甜，但雨天喝第一口真的，有被治愈的感觉。提拉米苏+泰茶+牛奶的味道，但估计是怕一般人喝不太惯，泰式的口味很淡，奶味更浓！【位置】霸王虾附近，靠近陈赫开的火锅店贤和庄,PLUS IN 加饮(太古里店)
9,「提拉米苏冰淇淋熔岩」讲在开头的必须是喝的，甭管什么星卖第三空间与否，我是冲饮品本身来的。颜值：很有feel^_^ 这种最肮脏分层和扫粉是确定要爱了，很有冲动的食欲，但却因为造型太sa不忍怕一口就干掉一大半…口感：冰激凌的很厚重，但绵密程度并不突出，因为有少许的冰渣可能是因为奶与水在冷冻过程中分离的原因，所以咬在嘴里一部分是软软的，一部分好似渣渣的🧊。提拉米苏风味奶咖是很浓郁的，口感上很丝滑👏考虑一会要吃火锅，没喝完怕腻住了（我本人喜欢美式双倍浓缩不加水，所以含奶的喝不太多，与店家无关）[薄荷]环境：小小店刚刚好，里面都有位置，只是高峰需要等位哦😯虽然都小小的，却一点都不失精致感。竹凳子、方木凳都很舒服。也适合拍照📷😯喔……只是可能人员不够吧，所以垃圾没有及时清理，身边来去4波人都来不及打扫🧹…老板看到了一定要记得高峰期要多配些人手喔。,PLUS IN 加饮(太古里店)
10,刚到成都查早餐店的时候就被种草了这家咖啡店 非常喜欢那个提拉米苏样子的咖啡！心心念念了两天 今天一个行程被取消所以终于有空走来了！从太古里那边找了半天 穿了一个小巷子一路走过来 旁边都是装修浮夸的火锅店 这家店还是很清新的被夹在中间[薄荷]环境：很小 座位非常少 基本没法摆拍什么的「熔岩拿铁」好喝到爆炸！我已经好久没喝过这么好喝的拿铁了上面有一层浓浓的提拉米苏 拿铁本身也非常清爽香甜 喝到最后提拉米苏就会沉淀下来 像奶盖一样 真的太喜欢了！！！啊啊啊回味悠长有空要再去买一杯！如果有机会能喝到另一个图片上的就好了 因为不凑巧恰好没了 希望下次可以喝到～追评:走之前叫了外卖！终于喝到网红款了！也太好喝了吧！一定要来喝这个！,PLUS IN 加饮(太古里店)
11,首页上经常给我推这家店，正好今天进城办事路过来喝一杯。位置太好找了，就在陈赫火锅的隔壁。店铺不大，以前这个地方开过奶茶店。进门只有两个吧台座位，早已经有人，柜台上一堆外卖纸袋和一堆外卖小哥争先恐后拿单子。点了一杯熔岩拿铁，从下单到等候了十二分钟，还没好，才忍不住问你们只做外卖不做堂食的吗？共计16分钟拿到了咖啡。其实就是很普通的拿铁加上几块奶油吧，看英文是提拉米苏，那就是马斯卡彭芝士，淡奶油充当个奶盖，喝起来已经不是咖啡了，更像含咖啡饮料。,PLUS IN 加饮(太古里店)
12,成都🐼｜PLUS IN 加饮“陪伴就是这样简单美好”·咖啡相当好喝的饮品店饮品相当好喝的咖啡店怀念成都去年七月的盛夏天怀念我朝九晚六实习的一个月（没错，我的陈年库存还多着）·对早起的咖啡店，好感自然会多一点在这小小的街头咖啡店驻足了好多次满足了清晨的咖啡因需要也满足了我的日常之喜欢·Plus In都有好几家分店啦，总体蛮喜欢经典咖啡一般般，创意饮品更胜一筹时常也会推新品，值得反反复复来喝外带性价比🉑️，也有集点卡和团购优惠一大早就有芋圆嚼有奶盖舔，巴适得板·【熔岩拿铁➕芋圆】提拉米苏芝士奶盖咸香细腻厚厚一层看得我心潮澎湃愉悦感和罪恶感都是一绝·【黑糖脏脏咖啡➕浓缩➕芋圆】黑糖滋味醇正，虎纹挂壁也十分优秀在双份浓缩的互补下完全不甜腻·【咖啡金汤力➕浓缩】清爽，浓郁，翻腾着阵阵活跃的气泡新鲜柠檬的酸甜仿佛吹来了沙滩的风原来我早就感受过了夏日的mojito·【百利甜拿铁➕浓缩】【博士茶拿铁➕浓缩】奶泡顺滑度一般，酒味和茶味可以更丰满喝着温暖的热饮，瞬间无畏寒冷的空调房·【黑啤咖啡】时隔太久好像忘记它是什么滋味了似乎是Menu上的冷门款，但认证过好喝清凉中迸发着一丝奶盖咸滋滋的感觉看似黑咖啡实则不然，反正是奇妙的味道·【夏至➕芋圆➕桃胶】金灿灿的凤梨果肉和晶莹弹润的桃胶现煮的小芋圆，糯叽叽的非常好嚼香茅的融入更是让整体风味曼妙了不少·无论大雨如注，还是骄阳四射闷热难耐走出Plus In，都有了拥抱新一天的力量,PLUS IN 加饮(太古里店)
13,[薄荷]环境：坐落在繁华街边的创意咖啡小店☕️店面较小，里面的座位也很少，只有两个小桌和橱窗边的两个高脚凳，店外有两个简式矮凳桌。🙁如果有想边喝咖啡边吹空调聊聊天的朋友，不建议去这家店哦，因为空调没什么风力，天热一般都没座位…附：本来想点招牌的冰淇淋拿铁，万万没想到老板说，那天店里的冰淇淋化了？？？「熔岩拿铁」感觉只是好看的饮品，并无太出彩的地方…「生巧脏脏」拍照好看，但是喝起来，巧克力和牛奶比例比较顺滑温和，但是但是，也并没有太惊艳的口感，可能期望越大失望越大？大老远从双流跑来探店，感觉有点小失落（主要可能没喝到冰淇淋拿铁）「百利甜拿铁」以前从不喝咖啡的朋友点的，说口感很新奇，他很喜欢，但其实咖啡➕甜酒早已经不是什么新创了总的来说，在环境服务方面，还需加油吧,PLUS IN 加饮(太古里店)
14,首页总是刷到，造型很吸引我。终于找机会来扒草，但并没有很惊艳的口感，可能最近混迹各种特色小店，把口味养挑了，不过，上面的方形冰琪淋我给满分，不冰，无渣，入口顺滑，但下面的咖啡，味淡稍甜。个人认为更适合视觉党的妹纸来打卡。,PLUS IN 加饮(太古里店)
15,打卡這家《PLUS IN 加饮(太古里店)》地址在：东大街下东大街段88号(霸王虾隔壁)距離春熙路地鐵站幾百米遠！[薄荷]环境：屬於那種簡單清新ins風，室內擺設都整潔乾淨井井有條舒適，今天突然降溫狂風大作門口是準備了有雨傘桶，和朋友坐在靠窗的位子還不錯風景甚好！[服务铃]服务：兩個小小妹妹都還🉑️！「熔岩拿铁」造型口感都還不錯用料充足Nice！,PLUS IN 加饮(太古里店)
16,在这个顶风前行的夜晚，顶风过来喝杯注定失眠咖灰～「熔岩拿铁」用提拉米苏当被子的拿铁。其实对于这种注定要甜的咖灰我是拒绝的，可是在合适的时间（吹大风）合适的人（身旁有可人～）合适的意境（外面大风里面温暖），有提拉米苏保护也不错。确实很有特色。但是换了场景换了陪伴可能会换个品种吧～有个很有意思的小插曲：进店认真点单的时候，被别人拿走了伞。本来是一件很无语的事情，但想到对方可能是无意的拿错或是特殊的原因更需要，便在征求店家的同意后拿了店里无人认领的雨伞。这种隔空的以物换物忽的让人觉得温暖。外面的大风，让每个人步履艰难。人生路何尝不是这样。晴晴雨雨，有人独自顶伞前行，有人相拥取暖。冷暖自知。,PLUS IN 加饮(太古里店)
17,📣('ᴗ' )و心心念念了很久的【提拉米苏冰淇淋】咖啡☕️终于被我喝到咯！_♥老早就被“提拉米苏+冰淇淋+咖啡”的神奇组合给圈粉这次来果然没有令我失望！_💜哒哒～接着就来仔细介绍一下这款饮品啦！_饮品的名字叫做【熔岩冰淇淋拿铁☕️】_☞它的顶部放了3～4颗冰淇淋砖&amp;1层恰到好处的提拉米苏粉_☞先来说说冰淇淋部分✔不同于一般的冰淇淋饮品中的冰淇淋砖的【质地更为紧密】所以比一般冰淇淋更耐热说直白点就是不那么容易化_So，点了它✔你既能get【单吃冰淇淋的快乐】✔又能get【喝冰淇淋拿铁的快乐】_💜双倍的快乐靠一杯饮品就能all in试问谁能不爱呢！嘻嘻٩(ˊᗜˋ*)و_☞再来说顶部的提拉米苏粉（或者是巧克力粉？）✔恰到好处的提拉米苏粉粉给饮品增加了【不同的风味】和【口感】期间点点的苦搭配冰淇淋吃起来不甜不腻！而粉末所赋予的砂质感则使得饮品变得更有“吃头”_☞拿铁部分个人对咖啡的研究并不深只要是顺滑、不涩口的咖啡，我都可以接受所以这方面不做🔎详细解释哦_☞价格的话是28元/杯不算贵也不算便宜定价蛮合理的_💜Ps：店内咖啡的种类都很特别有很多都是【成都独一家的款】如果有机会的话可以一一试试哦～_所以看了我的介绍你有没有心动呢！心动的话就拿着下方的小咨询到店打卡吧！_🏠店铺名称：PLUS IN 加饮📍店铺地址：东大街下东大街段88号（太古里店：春熙路站E2口步行300+米）（此外还有【东门大桥店】【桐梓林店】【红牌楼店】【天府二街店】等，具体位置烦请自行查询）⏱️营业时间：08:00-22:00_以后还会陆续分享不同的探店咨询哦喜欢的话可以+关，让我带你吃遍成都٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ成都探店 | 成都咖啡店,PLUS IN 加饮(太古里店)
18,强烈巨无霸安利推荐！！！这家店我是被大众点评首页安利的  冰淇淋熔岩看上去就很可的样子路过太古里就寻来了 位置在贤和庄隔壁的路口上 比较好找 他们家招牌就是熔岩咖啡 加上冰淇淋就更绝了 我点的拿铁 他们家拿铁有点接近美式 味道比较纯 冰淇淋也很不错 很浓 又不会过于甜腻 不知道冰淇淋是不是季节限定 趁着夏天尾巴 快去尝试吧,PLUS IN 加饮(太古里店)
19,不懂得创新就会被成都的咖啡店洪流冲到不知什么地方 但plus in没有 已经在那个竞争激烈的档口存活好多年了 这就是勇于创新的精神 。最早还在ifs上班的时候，就被这家的熔岩拿铁种草了，但现在奶盖系列已经out了 ，这个新品冰淇淋熔岩拿铁我给出满分哈 ，冰淇淋漂浮在拿铁之上，撒上味苦的可可粉，整杯的口感真的绝了 。！冰淇淋是香草口味的，但绝对不甜，而且吃得出来是纯牛奶冰淇淋。最好吃的部分是冰淇淋和拿铁接触的地方，拿铁会被冰淇淋边边冻成冰渣渣，混合着可可粉，这一口真的绝了。 打底就是拿铁，因为这种创意咖啡多少都会加点什么糖浆，但这个我最喜欢的无糖！ 豆子也不偏酸，焦香味较重，牛奶用的明治。反正必须去喝，每个人都去。,PLUS IN 加饮(太古里店)
20,太古里的一个不到20平的小店☕️咖啡和冰淇淋的重度爱好者一定要来这家店，只用花一杯的💰，换来两种的快乐😄。.冰淇淋熔岩咖啡🍦两种口味选择，摩卡or拿铁，配上提拉米苏的冰淇淋，配上可可粉，苦和甜的结合，是周末的快乐啦。.店面🏠在晶融汇对面一个极为不起眼的小店，走过都不容易被发现，但门口的小桌椅坐在那里闲聊看路过往来的人，是这几天爆热天气里的满足了。.冰淇淋｜咖啡｜冰淇淋蛋糕｜冰淇淋咖啡｜成都探店｜周末下午茶｜周末去哪儿｜,PLUS IN 加饮(太古里店)
21,「提拉米苏冰淇淋熔岩」🌟🌟🌟就是奔着这个专门而来的。口感： 咖啡的味道还是不错的，自制的提拉米苏冰淇淋，口味很淡，就是淡淡的香甜，不会腻。 ❗️这款分了摩卡/拿铁两种，一直都很讨厌摩卡的我喝了拿铁，没有想象中的甜腻～ 所以，初喝咖啡或者是专程奔来打卡的还是选择摩卡款叭，会比拿铁更合适。成都这种小众咖啡馆太多了现在，而且更新好快。 这家生意还挺好的， Emma，外卖一直来， 价格和喜茶乐乐茶一个样， 还好，是正常情况。(≧∇≦)⚠️他们家酸奶很好吃，是可以搞一哈的。,PLUS IN 加饮(太古里店)
22,「提拉米苏冰淇淋熔岩」，可以选拿铁☕️或者摩卡做底，毫不犹豫选的拿铁咖啡，整体味道真心不错。被提前冻好的提拉米苏冰淇淋小块真的超级喜欢💕，一杯饮品里面好像是放了7个小块提拉米苏冰淇淋🍦（自己看着商家放的时候偷偷的数了一下），提拉米苏冰淇淋的味道很好，好想把商家冻的整盘都端走。希望后面会直接出一个提拉米苏冰淇淋盒就更安逸咯……       最后只想说PLUS IN 加饮的咖啡性价比太高了，太古里那个位置，创意满满的一杯咖啡才不到30元，真的好想每周都能来打卡喝一杯。,PLUS IN 加饮(太古里店)
23,来之前在网上看了一下评价一直以为是一家咖啡店的感觉没想到店里除了咖啡☕️还有各种各样的果饮.位置就在太古里附近旁边就是小龙虾和火锅买了带去吃饭还是很方便的.「龙泉冰茶」看了他们的招牌咖啡熔岩咖啡听起来感觉太肥了所以就选了个当季限定的蜜桃🍑系列果饮这款果茶里面用的应该龙泉驿的水蜜桃加上柠檬、薄荷和绿茶意外的还蛮好喝的建议少冰或直接去冰不然喝到最后都是冰块🧊.等餐的时候发生了个小插曲我的这杯被其他人拿错了明明点的都不一样出餐的时候服务员也没有要求看小票店里除了堂食也做外卖🥡生意很好，小哥哥小姐姐确实很忙但是也不要出这种错误吧,PLUS IN 加饮(太古里店)
24,来成都旅游的第一家咖啡店来成都旅游连着两天都去的咖啡店来成都旅游发现咖啡店是十点关门的不得不马克下这家店，开在各路网红火锅隔壁，想这老板的选址真的特别妙，门口还有让路上等候的座位，又可以进门来个咖啡☕️第一回偶遇，周六早上八点十分，两位小姐姐镇店，选了热拿铁加可颂的早餐，打开面包机，小小的店弥漫着刚出炉的面包香气。喝了一口，不苦奶泡和咖啡融合的很舒服，香适合清晨，好感up。打包的可颂两个小时后给了小伙伴，说好吃～第二回特地去了，上午10点半，还在纠结喝啥的时候，小哥说，要不要试试看我们的新品「成都鸳鸯」，茉莉花茶和咖啡做的鸳鸯，喝上一口，真的是成都特有的风味，好像当地人很爱喝茉莉花茶，茶香和咖啡很搭，很爱的一家店。希望有第三次相遇，虽然我只是个旅游的过客哈哈哈,PLUS IN 加饮(太古里店)
25,[薄荷]环境：在太古里附近，当地小伙伴推荐前往[服务铃]服务：人工点餐，买单，买单时没有提示大众点评买单有支付优惠。饮品做好后自提。熔岩是指提拉米苏奶盖，比较新颖的做法了是「熔岩拿铁」招牌之一，「熔岩美式」招牌之二，还好选的是美式，不然会有点腻「原味牛角可颂」好吃，酥皮脆，建议是可以加热就更完美了，喜欢装可颂的袋子！,PLUS IN 加饮(太古里店)
26,本来想三星 but 这家店的口味实在太赞了 所以口味上我给了五星 毕竟 一家餐饮店 口味是no.1对于我这种吃惯了各种甜品的人来说 这家店可谓把我惊艳了 整个店铺真的很小 然后人巨多 加上漫长的排队等待 可以说是体验感会很差是吧！但是！当我拿到咖啡的那一瞬间 吃了一口上面的自制提拉米苏冰淇淋的一瞬间 我靠 赞爆了 我原谅了店家的所有 首先 🍦提拉米苏冰淇淋味道非常好 一点也不甜！但是却有一丝隐隐的奶香和回甜 冰淇淋的奶相当正宗 吃出了高级感 并且 不腻 这让我惊呆了 吃了冰淇淋喝一口下面的咖啡 我靠这口感 真的丝般顺滑 不吹不黑 口味5星 但是环境实在有点挫 所以3分 服务其实服务员很棒 但是服务员实在太少了 导致会等很久 而且这样长期下去我觉得会影响口感啊 希望老板认真改进 坚持做好每一杯咖啡,PLUS IN 加饮(太古里店)
27,真的太好喝，太好喝了，下次来成都还要去买来喝，一次买了三杯喝，太厉害了,PLUS IN 加饮(太古里店)
28,拿铁上面的那一层提拉米苏的味道简直绝了小店不大，不适合店里坐，只适合打包带走,PLUS IN 加饮(太古里店)
29,味道真心不错，好喝，就是店铺太小了，坐的地方不多，难得遇到好喝的coffee，却不能坐下，只能打包带走，可惜了，希望下次开分店店铺租大一点，味道继续保持，还有提拉米苏要是可以不加钱就更棒了,PLUS IN 加饮(太古里店)
30,味道中规中矩，点的冰激凌熔岩摩卡，冰激凌味道不错，口感一般，稍腻，咖啡味道不好评测，问的店员能不能去冰，要是冰沙就不去了，店员态度一般就算了，直接回避问题说上边是冰淇淋，结果拿到饮料下边半杯冰块半杯咖啡也是够意外，希望改进态度,PLUS IN 加饮(太古里店)
31,咖啡+酸奶集合店，小小一间，到店点单跟外卖订单都超级多。「熔岩拿铁」拿铁上面厚厚一层提拉米苏奶盖，不搅匀的话，就是吃流质蛋糕+牛奶咖啡的感觉。偏甜。最出名的是这款「提拉米苏冰淇淋熔岩」把提拉米苏冻成冰淇淋，下面基底是牛奶，放入冰淇淋，再淋上凝缩咖啡液，奇妙的化学实验✅☕️ 隔壁排队等着吃火锅的小伙伴，买一杯坐在等座的老成都茶馆竹椅子上喝，别有一番风味。,PLUS IN 加饮(太古里店)
32,好久没在春熙路买她家的咖啡了，这段时间都在装修，被挡住了，很少走过来，嫌麻烦，出新品的就忍不住了，在麻烦都要来尝尝！「芝麻慕斯」超级喜欢，略微低调的糖℃，浓郁的芝麻调香，味蕾瞬间翻滚，太好喝了！「初恋莫吉托」绝对每次都是去酒精的，反正味道就是夏天的味道，很清爽！,PLUS IN 加饮(太古里店)
33,看他们家一直没有闭店，团购了一个套餐。今天早晨路过门店自提，店里两个年轻人很快就做好了，可颂味道不错，咖啡☕️现做的，因为是外食，没有再加糖，对喜甜的我来说差了一点点甜味，正好给值班的小盆友做早餐。,PLUS IN 加饮(太古里店)
34,熔岩拿铁加一块提拉米苏堪称完美下午茶 再搭配上初春的暖阳 疫情也渐渐得到控制 希望疫情早日结束 可以继续吃香喝辣,PLUS IN 加饮(太古里店)
35,人老了的特点之一：晒太阳就像在充电🔌「生巧脏脏」更像是奶茶，咖啡味比较淡「澳白」也属于独立咖啡店里比较寡淡的整家店可能更像一个新式奶茶类咖啡店，比起传统的咖啡似乎调味类的咖啡更多点外卖还送了小饼干，包装也不错,PLUS IN 加饮(太古里店)
36,「拿铁」很丝滑的口感，是好豆子做的，品质确实不错！因这次疫情突然来临，在某公众号看到这家店每天免费为成都华西医院医生提供咖啡，很感动很暖心！这样的良心老板就该得到支持！愿好人一生平安！加上品质不错已经种草！推荐大家来种草！,PLUS IN 加饮(太古里店)
37,[薄荷]环境：这家店处在春熙路最热闹的纱帽街，旁边是几家热闹非凡的火锅店，倒显得这家小小的门店有些特别。店铺不大，但是显得很温馨，点好咖啡可以坐在落地窗前慢慢喝，如果刚好两人在附近排号，也不失为一种浪漫的选择。：）🍽菜品：时间有点久，不太记得当时喝的具体是什么了，只记得自己喝的是拿铁，朋友喝的果茶吧。我们用了券，价格还挺好的，味道不功不过，性价比还不错。,PLUS IN 加饮(太古里店)
38,[薄荷]环境：干干净净的木质 门口还贴着春联，就是那种给人感觉很舒服的社区咖啡店。[服务铃]服务：很好很好。团购也很优惠的。「生巧脏脏」之前外卖点过这个 好好喝！还有图一那个圆圆的不知道是啥 是我团购送的一个！但是真的好好次！牛角也好好次！特别是刚出炉的 太酥了！还有好多都没有喝过 感觉以后会经常光顾 是我真爱咖啡店了。,PLUS IN 加饮(太古里店)
39,第一次云买单，感谢你们，感谢所有的医务人员！武汉加油，中国加油！,PLUS IN 加饮(太古里店)
40,总有一些人，他们如你我一样普通，默默地为疫情做着力所能及的事情，也是这些普通人，令我们感动流泪。Plus in为华西医院医护人员送咖啡☕️最早1.27就报道了，只是不如咖门那篇推文成为爆款，为全国所知。但这又怎样呢？我相信还有更多的人默默地做着，不为人知。微博上搜索plus in，看见有不少博文，口味不错，下次去成都，希望能够亲临店里，喝一杯美式☕️例行云买单，请医护人员以及疫情一线有需要的人们儿喝杯咖啡☕️。,PLUS IN 加饮(太古里店)
41,云买单一份。感谢你们在疫情面前依然以自己的方式在为一线医护工作者送温暖，希望你们也保护好自己，待疫情结束一定来你们店尝尝这杯充满爱和温暖的咖啡，加油！,PLUS IN 加饮(太古里店)
42,#抗疫最暖咖啡之前看到朋友圈有这一条关于咖啡店免费给医院社区配送咖啡的推文，没想到结果是我最熟悉的一家咖啡plus in，太太太了不起了！！！真的是打卡太多所所以非常熟悉和店里的伙伴关系都挺好的。疫情期间，没有办法出门去喝咖啡，可以就近点一份外卖哦，加油武汉，加油成都咖啡！,PLUS IN 加饮(太古里店)
43,一开始认识这家店，应该是在17年吧。和一个第2次见面的女孩子一起抽烟，慢慢来到这家店里，看起来并不起眼……不过做的东西的味道蛮特别后来有一搭没一搭的会在这边活动，然后也会去她聊天很多时候缘分就是这样写下来的，不经意之间时间过得很快，有很多事情并不顺心，但是总是会匆匆流过今天的plus in已经不是以前的样子通过各大媒体知道了他们现在的一个情况，他们变成了我心中最勇敢的人过年前回成都的时候又去转了一圈，喝了两杯新产品，很不错一想到这些在一线的护士也能够得到他们的照顾，也是很开心了这几天武汉也有一家和他们类似的店做着类似的善举伟大的事情都是相似的不在乎自己如何给予别人温暖推荐黑啤咖啡，因为劲儿大，像极了你抽玉溪的感觉………,PLUS IN 加饮(太古里店)
44,宅家里好久，好想喝咖啡。复工第一天，给自己加个油。这家店里卫生做的蛮好，还有现烤的牛角面包。,PLUS IN 加饮(太古里店)
45,那天从新闻上看到加饮为华西抗疫一线医护人员送咖啡饮品就被暖到了～每一杯饮品上，还手写祝愿，满满的都是爱用加饮的方式，为抗疫加油！从制作、配送，在这个特殊时期一定会花费更多的时间他们都一直坚持着，一坚持就是好多天！加油，加饮青年,PLUS IN 加饮(太古里店)
46,有爱的咖啡店儿☕️一定可以走的很远疫情期间自发给一线医务人员送去了咖啡这一送，坚持了很久趁着阳光☀️甚好的一天，盖盖来到这家店儿才发现，店家为环卫工人👷送去了春意暖暖的饮品「熔岩拿铁」咖啡的味道挺浓郁的，口感顺滑，真的很好喝,PLUS IN 加饮(太古里店)
47,成都周末的下午真的超级适合选家咖啡馆坐着聊聊天~~选址在太古里附近很小的一家店面很简洁性冷淡的装修风格~不过唯一比较遗憾的就是只有几个位子大部分时间都只能外带走啦!冲着他们家的招牌熔岩拿铁来的完全没有失望颜值很高牛奶和咖啡融合的超好~特意选了窗边的角度摆拍了一张嘻嘻嘻,PLUS IN 加饮(太古里店)
48,⭐️plus in加饮，连锁的咖啡店。印象感觉都还挺好的，特别是在这次疫情期间，给医护人员的咖啡饮料的杯子上写着鼓励温暖的话语让人觉得特别暖心，有了支持。⭐️「熔岩拿铁」味道不错，样子看着也挺可爱。冰的比热的好喝，也看得到里面的样子。以上。,PLUS IN 加饮(太古里店)
49,好东西觉得应该分享，希望大众点评不要认为我这是广告，我只是截图上来告知那些和我一样喜欢这个店的朋友们。这家咖啡店值得推荐成为成都抗疫最暖咖啡，老板在疫情期间一直在送咖啡到华西急诊科，我看哦咯好多相关的报道，觉得这样的精神真的太棒了，必须推荐给所有的朋友。这代表我们大美成都的温暖，希望这样的商家能够越来越好。这家店，我是老粉丝了，我觉得家最好喝熔岩拿铁。太喜欢了,PLUS IN 加饮(太古里店)
50,今天看到才知道是你们家，很温暖的故事点不了外卖，只有等以后去店里补上这一杯暖心的咖啡☕️,PLUS IN 加饮(太古里店)
51,喜欢美式咖啡，在网上看见这个套餐挺划算的，推荐给大家,PLUS IN 加饮(太古里店)
52,在家办公，点了杯传说中的plus家的咖啡，一直都很喜欢焦糖拿铁。plus家的焦糖拿铁，也没有让人失望。焦糖味比较中规中矩，喝到后面有一丢苦。奶味确实还可以，比较浓郁，后面回味起来还有些泛甜，下次还准备试试岩溶拿铁。,PLUS IN 加饮(太古里店)
53,特殊情况禁足在家，还是想满足自己的嘴。一周点了4次的外卖咖啡，着实喜爱，价格便宜又好喝爱了爱了。,PLUS IN 加饮(太古里店)
54,18一杯美式买不到吃亏买不到上当今天又外卖了挂耳包嘻嘻,PLUS IN 加饮(太古里店)
55,我是华西医院的护士。你致敬我们，我们感谢你。,PLUS IN 加饮(太古里店)
56,很有爱心！每天在急诊科都能收到你们的爱心咖啡，今天甚至送了80杯给我们急诊一线的医务人员，你们很暖心，谢谢,PLUS IN 加饮(太古里店)
57,字字暖心 感谢给医务人员每天带来的温暖与小确幸 笔芯,PLUS IN 加饮(太古里店)
58,感谢贵咖啡对医务工作者的支持，感动又暖心，每杯手写字体，流畅而富有温度！让我们倍感亲切！感谢老板亲自送货，喝的不是咖啡是你的意！我们通通都收到！,PLUS IN 加饮(太古里店)
59,在这一场消灭瘟疫的战争，必须众志成城地消灭新冠肺炎，我们每个人现在都已经是战士！都要开始为保卫自己、家庭、国家而战！感谢好心市民五十杯奶茶咖啡，杯杯有字，句句暖心！有您们的关心和温暖，定能战胜一切艰难险阻！,PLUS IN 加饮(太古里店)
